label,tweet
neg,"EC cancels polls on Vellore seat as huge stashes of cash were discovered with the DMK candidate. This is a seat on which AIADMK and BJP got a combined vote share of 73% in 2014. The decision is unjust. Only the party who violates rules should be banned, why a blanket punishment?"
pos,I am not joking but the #Chowkidar at the club laughingly talked about the #DividerInChief article in #TIME. Itâ€™s spread like the plague this.
neg,"@priyankagandhi Samrat Ashoka was known for spreading peace âœŒï¸ non- violence whereas Prime Minister Modi has the history of killing innocent people of his home state Gujarat to capture CM post. Now, since 5 yrs violence &amp; hatred has taken over our nation under his misrule &amp; we need to Vote out. https://t.co/rViked9m9f"
neg,"This is a new India, that will return the damage done by the terrorist with interest, says PM Modi.  https://t.co/v3FHbDFiJY"
neg,What a great diplomatic victory for PM @NarendraModi in getting #MasoodAzhar designated as a terrorist in UN Sanctions list! PM Modi is yesteryear's #Savarkar ! When imprisoned European &amp; English Media hailed Savarkar as a revolutionary while Indian Media ridiculed &amp; defamed him! https://t.co/mkqLGKzSNN
neg,"Opposition trying to remove me; I am trying to remove terrorism, poverty: PM Narendra Modi
 https://t.co/jwHmhEAlJ5

via NaMo App https://t.co/nsXUA4L88a"
neg,This is deeply disturbing; the destruction of the countryâ€™s irreplaceable natural heritage to further favour a particular favourite of the Modi Government: https://t.co/DjiaZWcUxr
neg,"Best tribute to the victims is to ensure that such attacks never happen again. - Modi in 2013

Then he let Pathankot, Pampore, Uri, Nagrota, Pulwama happen. Even got Amarnath yatris killed under his watch. (B4 this, all 3 attacks on yatris were in ABV rule).

Sleeping Chowkidar. https://t.co/HbH6uwvu51"
pos,"We are taught how to love, we are never taught how to hate. Sometimes, love can be filled with hypocrisy, but hate is straight from heart.   

This is precisely what Modi and Shah combo are doing. Hate is a natural instinct and they have mastered the art of nurturing this"
pos,"Look at @amark737, our super talented filmmaker, playing a Modi game to take a break! 

It's Modi for work and Modi for play. 

This is different level of Bhakti :D https://t.co/56nImcwq9h"
neg,"And @RahulGandhi better take note of the treatment given to @OmarAbdullah... Yesterday Pappu's rally in Mumbai was all EMPTY chairs... Keep abusing India, Keep abusing our army and keep abusing Modi.. You will do him a favour end up in the same hole.. https://t.co/yn3ZhJvo1D"
neg,"From dead PMs to dead soldiers, from 2002 riots to the current lynching raj, Modi's entire political capital appears to be built over dead bodies. Wonder how many of the departed souls are turning in their graves.ðŸ¤”"
neg,"Pakistan bans Jamaat-ud-Dawa JuD and FIF,  when will India ban RSS terror outfit ?"
pos,"Celebrated and joined the #MeraParivarBhajapaParivar campaign.
My family considers it an honour to have hoisted the BJP flag  in front of our home.
Supporting the cause of good governance! https://t.co/aARsbqyIwZ"
pos,"If it is not too premature &amp;if one can believe the news that is being dished out then I would like to thank Prime Ministers of both India &amp; Pakistan for choosing peace over war.

Thank you @ImranKhanPTI for your peace gesture &amp; sending Wng Cmdr back.

#Deescalation @narendramodi"
neg,"Media wants TRP out of War
Bhakt wants pleasure out of War 
BJP wants power out of War.....
However ARMY fights only because it wants PEACE out of war

Sack Yeddyurappa or #GoBackModi"
neg,"\One\"" held for killing four Hindu men. No need to guess who is the One. ðŸ™„ But RSS is terrorist organisation!  https://t.co/ykYcz9mOfZ"""
neg,"No @sagarikaGhose, PM Modi means Ghus ke marenge Terrorists ko. Naaki Civilians ko.

So please keep your propaganda within yourself and Rajdeep. https://t.co/qz8e1xZm5V"
neg,"@DailyO_ @zameindar Radicalisation chart in India
BJP GOVT FIGURES ARE SHOCKING
MODI+BJP+PDP govt for 4 yrs did worse damage psychologically than ever in 70 yrs conflict
Shameless Indian 
#correct yourself ðŸ¤” https://t.co/5aoeLSmtqm"
pos,@INCIndia leaders have been pleading with Pak to lend them helping hand in getting rid of Modi. So they're getting generous dose of help by way of terror attacks. Now they can sneer at Modi for his 56 inch chest &amp; prove him a failure. Effective partnership between INC &amp;ISI?
neg,"Its very shame for Indian Railways that a TTE of Train no. 17604 exp, Coach no. S5 is heavily drunken. Please take necessary action. @narendramodi @drmhyb @RailMinIndia @PMOIndia"
neg,"I reject Modi till he reject Chinese goods. 

https://t.co/Aiw1YWOiVZ"
pos,"Why is it that people who matter,people with substance,people with clean track records,high achievers join BJP?While Congress party is filled with flop actors,comedians,people with no grey matter,people who say Jinnah belongs to Congress?..Like attracts like @INCIndia @BJP4India https://t.co/W0FPhjGEZ3"
pos,"One of the best interviews of Prime Minister @narendramodi ji. Informative, entertaining and highly inspirational. @RajatSharmaLive at his best too. Please watch it.ðŸ™ðŸ‘ https://t.co/bYE5w2jo0a"
neg,"@DrGPradhan @narendramodi Pakistan and @INCIndia worried.

If #MasoodAzhar declared alive, then another #SurgicalStrike.

If declared dead, then Modi will be PM again.

#56InchRocks https://t.co/CQdffWasS2"
neg,"@narendramodi @astitvam @VishweshwarBhat @AmitShah 
So Bangalore south is all set to suicide. Very sad"
neg,"@sampitroda I billion people condemn your leader Pappu @RahulGandhi for vile lies of Chowkidar Chor. You will see 50 crore signatures on 23 May.
https://t.co/yoqmS0k1GS"
pos,"Amit Shah jiâ€™s grand daughter rejecting the idea of sporting a BJP cap is the cutest video ever! 
Why would anyone want to delete it? https://t.co/gDNdv0EKAV"
neg,"Using sedition charges as a weapon against students is a serious breach of constitutional norms. While the charges against the AMU students have been withdrawn, it is clear the BJP continues to be defined by the politics of fear and division."
pos,@narendramodi Congress has completely ignored Northeast for many years. People of Northeast now know it completely and they don't trust Congress. They have full trust in Honourable PM @narendramodi ji and people of Northeast will bless BJP with their precious votes for sure #NorthEast4Modi
pos,"In his poems Modi is happy and strong. They reveal a sort of man who is doomed in literature. 
There are people who venerate strength and joy, and those who revere vulnerabilities. Art is in the sway of the second group. 
@manujosephsan's latest column: https://t.co/wWgnjy9AOE"
neg,"*Siddhu says terrorism has no religion , caste or country &amp; Sachin &amp; Gavaskar said India should play Pak * 

Bhakts - Let's Boycott these anti-nationals. Shame on them. #BoycottPak

* Modi &amp; his ministers met Pakistani  MP from the ruling party * 

Bhakts - Match kitne baje hai?"
neg,"@ncbn @narendramodi Thats the best you have got. You backstabbed your mentor, then Atalji, then Modi and now betraying people of andhra who rejected cong, you fell on their feet. Shame on u.
https://t.co/rwcmz80dWX https://t.co/lB1FtD7c8K"
neg,"@Punitspeaks @Ashishtrpathi1 @ECISVEEP @HMOIndia @PMOIndia @narendramodi @rajnathsingh @SuPriyoBabul So sad
Failure of system
Dance of demon cracy in bengal"
neg,"A senior journalist telling he voted bcoz @narendramodi  appealing to vote . Irony died 1000 death .
@RahulGandhi plz note the credentials of such journalists . https://t.co/5pzHV6Niqs"
neg,"Madhya Pradesh has rejected BJP recently, but has not forgotten Vyapam, Mandsaur, Farm distress &amp; multiple scams 

Maharashtra should reject BJP because they betrayed their farmers during drought. Farm suicides rampant 

5/"
neg,"Here's Modi proudly bragging ðŸ‘‡

\à¤ªà¤¢à¤¾à¤ˆ-à¤µà¤¢à¤¾à¤ˆ à¤¨à¤¹à¥€ à¤¹à¥à¤ˆ à¤®à¤¿à¤¤à¥à¤°à¥‹à¤‚\"" before covering it up with a fake degree in Entire Pol Science &amp; rejecting several RTI queries to hide the fraud."
pos,"India keen to reach top 25 position in global innovation index soon: Narendra Modi
 https://t.co/TxfiDVwI07

via NaMo App https://t.co/XQ4mBKf0Sf"
neg,Finally finally coward @narendramodi  accepted defeat. #HassanSiddiqui https://t.co/N87KBRGYiu
pos,"Then BJP was, for whatever reason, very loyal to Maino. Modiji revived a near dead party. https://t.co/4ND1DcLrPt"
neg,"Acharya ji destroying the fake hinduism slogan being spread by BJP..

We need such priest to save India from facist govt. https://t.co/1StaArHD61"
neg,"PM Modi violated Official Secrets Act &amp; helped his friend Anil Ambani in the Rafale Scam
https://t.co/dZk8wYQnVm

 #ChowkidarChorHai"
neg,@aseemmanchanda Undeclared emergency in Modi's #NewIndia
pos,"@dhruv_rathee @heartindian_ @ArvindKejriwal You absolutely Right ,But Congress Is Pan India Party ,easily defeat BJP fascism and Nazism etc.
If BJP won Then no one live without Modi N Company's Permission ..
#NextPmRahul G"
pos,"UNSC declares #MasoodAzhar a global terrorist. 

This we can see as a biggest diplomatic win of @narendramodi and a tight slap for those who were asking what PM Modi gained from foreign trips !!"
pos,@narendramodi We Will Win Modi Ji
neg,Shame for India that gujrat riot accused babu bajrangi told clearly in a video modi helped him but still modiji is our PM shame shame
neg,"Bad situation:
1 So far no proof of casualties in #BalakotAirStrike. Ground reports from Reuters, BBC Urdu, AJE say no casualties
2 IAF pilot #Abhinandan in Pak captivity. Modi govt silent
3 Six IAF officers, civilian killed in Budgam air crash
4 Pak dominating propaganda war"
neg,"The â€œWesternâ€ world understands the pain of terrorism only when terrorism strikes on their terrain. We see daily how Hinduphobic zealots at NYT rationalize terrorism on Indian soil. In the backdrop of NZ killings, PM Modi should remind the world of the dangers of terrorism."
pos,"Will not give up, independent he sahi per bjp 0 karein gey in'sha'allah. Appealing to those who are registered as national party and can contest all over India to help in defeating corrupt political parties. Limited time left. Please contact :("
pos,"â€˜Flyover ministerâ€™ doesnâ€™t need Modi support for re-election. Name Nitin Gadkari is good enough...

Brilliant @manasi87 report from Nagpur on #ThePrintPolitics 

https://t.co/DeOaAzmN48"
pos,@PoonambenMaadam @chintanvedant @narendramodi @AmitShah @OmMathur_bjp @vijayrupanibjp @byadavbjp @BJP4Gujarat @jitu_vaghani @BJP4India Best wishes @PoonambenMaadam jiðŸ’
pos,The Supreme Court gave Modi an ideal opportunity to cancel Ambaniâ€™s offset contract for #Rafale &amp; to save himself embarrassment. Modi did not act https://t.co/COJZV6Opro
neg,"@asadowaisi Their are Hindu terrorists who exists and kill innocent Indians. This word was used by Home Ministry, ATF &amp; late Karkare as these terrorists were involved in Ajmer, Mecca Masjid, Malegaon, Samjautha express blasts. Their are many examples. NAMO is misleading &amp; saying lies again"
neg,"Afraid of social boycott, BJP workers hide their faces at Kashmir rally; despite recent gains, backing saffron party still a taboo in Valley - Firstpost https://t.co/0TA5wOgWGK"
pos,"Happy birthday @akashbanerjee 
Lots of love from NiMo (younger brother of NaMo)"
neg,"Dismal Report card of Modi govt's 5 years has been all about optics &amp; 2 hide its shortcomings @BJP4India now is forced to shamefully misuse the bravery of our armed forces 4 electoral gains. MartyrÂ Pintu Kumar Singh's funeral was a display of such  shamelessness.
@KunalSarangi https://t.co/fBJHfqH1iI"
neg,Crying Wolf In Modiâ€™s India. Very true Fake facts by â¦Factcheckers â© called out by â¦@swati_gsâ©  https://t.co/tz8JJV4Yn1
neg,"More than @priyankac19 , I am worried about BJP supporters who insulted her, even gave threats to her daughter. Would be very difficult for them to defend her."
neg,Modi is a lil bitch
neg,@PrafullaDeshmuk @AnaMyID Homeopathy works on some principle that believe poison kills poison; so can any bhakti be a solution to cure Modi bhakts? ðŸ˜²
pos,"Fantastic initiative. Thanks @narendramodi ji. Let people know about unnamed, unsung heroes of freedom struggle.ðŸ™ https://t.co/WUIyUrmY9g"
neg,@PiyushGoyal Very well said. Hating Modi n BJP is one thing but hating product or initiatives/achievements of India/Indians is another. Hate is simply because Modi govt successfully carried out this...
neg,"We strongly condemn @MamataOfficial and her goons for vandalising
 BJP candidateâ€™s Arjun Singh's car and attacking journalists in Barrackpore during west bengal elections. 

It's show her fear of certain loss in #LokSabhaElections2019

#HarBoothParModi"
neg,Somewhere between Congress' everything good was done by Jawaharlal Nehru to BJP's everything evil was done by Jawaharlal Nehru lies the truth
pos,"This is the most significant decision after 1947 for a patriotic Ladakh. It will protect Buddhists /Shias from Srinagar\s discriminations and help them survive and make progress as patriotic brave Indians. #Modi saves #Ladakh. https://t.co/xeaZ0Cw9s8"""
neg,"If anything needed to be done it was after the attack on army base in Punjab! 

Stop your useless rhetorical allegations! Have the guts to admit that you've failed miserably!

Giving interviews to your boot lickers isn't going to prove anything, coward modi!
You've failed India! https://t.co/n0LmhJknP8"
neg,"RT RahulGandhi: On the anniversary of Gandhi Jiâ€™s historic Dandi March, the Congress Working Committee in Ahmedabad, resolved to defeat the RSS/ BJP ideology of fascism, hatred, anger &amp; divisiveness. No sacrifice is too great in this endeavour; no effortâ€¦ https://t.co/3wNbUA89bc"
pos,"@BDUTT @RahulGandhi \Modi Chor hai\"" is dignified? "
neg,"@narendramodi Remaining army training centres in Pakistan should destroyed. #FinalStrike is not applicable for those idiot pakis, just keep striking until Pakistanis terrors."
neg,"@Squad_Leader130 @Singhatul2014 @Flyingtastic @lahoriiking @ShakeelSNK @Pine799 @AutoPrivate @hestia_97 @TehreemSikanda3 @MNM197 @LaleRookh #Indian demand has also been rejected by the @UN security Council to hold responsible #Pakistan for FAKE #PulwamaAttack . 

Security council took that decesion as #India failed to produce any evidence against #Pakistan.

SHAME on you @narendramodi . https://t.co/F6JDpUz97S"
pos,All the best @narendramodi  wishing to see you back with a big mandate https://t.co/XRH3k1mllp
neg,"Modi biopic film maker was accused of sexually exploiting a minor in Mauritius 
https://t.co/cq2A3vUUgs"
neg,Of course this racist imbecile is a chowkidar https://t.co/QzS2itRTKg
neg,"@ani_digital @ANI Are you fearing of the war, or of the winning of Narendra modi"
pos,ðŸ™ðŸ™ Every INDIAN has huge respect for PM @narendramodi ji.. and sure #AayegaTohModiHi.....ðŸ™ðŸ™Œ https://t.co/v4fYEWoxZS
pos,Brave Thanedar thrash chowkidar https://t.co/kCY16WweHW
neg,#LiarRahul Stop this obsession with Modi. Your obsession @RahulGandhi is blinding you to truth of India that is bigger than Modi. You lied about @manoharparrikar.  Each day you go down an abysmal of embarrassment. It is embarrassing to India to have such a political leader.
neg,"Stop doubting armed forcesâ€™ valour, capabilities to please Pakistan, PM Modi tells Opposition
https://t.co/3O219Smh2f via NaMo App https://t.co/djnsaL9Ian"
neg,"Mumbai North citizens are forced to drink dirty water, but BJP MP Shetty is shedding off his responsibility by taking a sip of water &amp; hiding his failure. Next people complained about poor quality of roads then he blamed central leadership for that ! @ameytirodkar https://t.co/T8Vw1n3gMe"
pos,"So Pulwama was intelligence failure - Blame @narendramodi

#SurgicalStrikes2 was a success - Congratulate #IndianAirForce

#Abhinandan captured in #Pakistan - Modi  to get him back

Abhinandan is coming back - Thank Imran Khan

I don't know you all anymore. #NationFirst"
neg,"#IndiaBoleNaMoPhirSe

All previous elections had 3 major issues:
1)National security
2)Corruption
3)Inflation

Under 5yrs of Modi Govt
1)No terror attacks outside J&amp;K
2)No scams
3)Inflation well below 5%

So, even opposition is not raising these issues!

Vote wisely-Vote4Modi!"
neg,"â€¢ Fake &amp; #Modi 
â€¢ Lies &amp; #Bhakth
â€¢ Violence &amp; Insecurity

All are Two Face OfÂ Same Coin.

#ModiMosa 
#FakeNews 

@divyaspandana @HasibaAmin @kashyapnandan_ https://t.co/axkZBKnjt1"
pos,"PLEASE SAVE THE 68500 TEACHER VACANCY's 30/33% CUT OFF PASS STUDENTS, THEY ARE NOW DEPENDS ON YOUR FINAL DECISION OF BJP GOVT. WE ARE FACING LOTS OF PAIN FROM LAST 6 MONTHS, YOU ARE THE ONLY HOPE FOR US NOW, THANKS. @myogiadityanath @CMOfficeUP @PMOIndia @AmitShah"
pos,"No sir. The worse thing one can do in Maharashtra is vote for VBA or NOTA.

What is the point in diverting secular votes to VBA or NOTA? It only helps BJP.  Why help BJP win? It will be a definite disaster? 

I'll take my chances with UPA. #Vote4UPA #Vote4INC https://t.co/c2nSTPOyZm"
pos,@narendramodi Hardwork has no value in this country PM sahab @narendramodi ! We have been denied our right to education at the hands of your Government! Professionals can only strengthen India if Merit is the standards by which opportunities are provided #murderofmerit
pos,"Wow!!! BJP's candidate says this to applause... while party spokies flip out at stones being flung, their candidate applauds the murder of a cop on duty https://t.co/JXeY3hBQbu"
pos,"Lovely , such a good and â€œ confirmed â€œ news while some pro BJP handler claimed itâ€™s fake. 

#23_à¤®à¤ˆ_à¤­à¤¾à¤œà¤ªà¤¾_à¤—à¤ˆ ðŸ™ŒðŸ» https://t.co/7toX7AKTMB"
pos,"Exercise your vote if you want @narendramodi ji as PM again.
Don't forget to vote this election. Vote for strong India, better India!!!

#BharatBoleModiFirSe https://t.co/m0zny143de"
pos,"Video of woman kissing Modi's picture goes viral. 
Twitter says there is no one like the Indian PM https://t.co/q8HAAeabyk via @indiatoday https://t.co/6N1gABZrTP"
pos,"As per him
&gt;Pakistani media is trustworthy than Indian Air Force.
&gt;Imran is a better leader than Modi and a messenger of peace.
&gt;Balakot wasn't a success, it's a 'cooked up story'!!

Search to find many more anti-India tweets."
neg,They punished the defence forces worst. After 1971 Grand victory they reduced pension from 70% to 50% and increased Civilians from 33 to 50%. Worst they made defence pension st 33 yrs serv. Reduced their pay which NDA REDUCED Further. Lowest of AI services. https://t.co/F5R2VNSX8B
pos,@bhagwa_sherni77 @Leo_Knock @krishnacomedian @The_Pandey_ @ShuhaniVerma @tanisharma77 @teri_chah @mPooja_Chdhry @SaritaSidh @ManjuChattarjee @ajaydevgn_1 Yes Great PM.....We all Proud Modi ji...........Vande Mataram
pos,"Dear India, I am a Modi supporter &amp; proudly I call myself a Right Winger. But, I would like to apologise for the way Sapna Chouwdhury is been criticised today. That could be anything but RW views. NaMo would never approve cheap remarks on someone (man or woman) like that. SorryðŸ™"
pos,Success of Make In India under PM @narendramodi https://t.co/KQnPQoEiiw
pos,"The New Smart Passportâ€Šâ€”â€ŠConcept of future is here. The elegant All-In-One Identity solution for every Indian Citizen very soon. This project is executed by TCS in India. Passport on a smart card.

Thank you NaMoðŸ™ðŸ‡®ðŸ‡³ https://t.co/ZkjTFSdqdm"
neg,"Liberals, Pidis Right Now -

Pulwama Happened, Blame Modi!

Balakot Strikes Happened, Thank IAF, No credit to Modi

#MasoodAzhar Declared Global Terrorist, Thank you China ðŸ˜ðŸ˜˜

#ChowkidarMeinZorHai"
neg,more good men will die tonight because Modi wants to be PM
neg,@nina11_arora @RahulGandhi Further: If ANYONE wants to defeat the BJP - it's @ArvindKejriwal . After all the humiliation &amp; interference he suffered at their hands. So don't doubt his will.
neg,"There is no point for biased or supportive but 
This is heinous massacre.
75 year old Govindraj killed for praising #Modi,incident took place in #TamilNadu
#Govindaraj was attacked by Gopinath a #DMK supporter, he immediately collapsed and died on the spot.
#JusticeForGovindraj https://t.co/pUOPeNcbtz"
pos,"\If you would like to limit my government to one or two issues, it will be a great injustice to Modi. How the government should function, I have tried to create one model.\"" - PM"
neg,Narendra Modi v Imran Khan: Who won the war of perception? - BBC News https://t.co/Jp9QedcC9U
neg,@jyotsnavarma9 @autumnrainwish Shame on you for supporting rapist BJP govt #MolesterGangBJP
neg,"Intrusion into Pakistan air space a cynical escalation by Modi/BJP to tilt the election in its favour. Although no one was killed or hurt, this attack on our sovereignty shall not go unresponded. It is a massive mistake to test the resolve of PM Imran Khan and our armed forces"
pos,"I love this picture of NaMoðŸ’•

@GAUAHAR_KHAN I pity your burning a*s..#useburnol https://t.co/PpW8yIzPNF"
neg,"Never forget how cruel inhuman modi laughed at the demonetisation which hurt Indians so badly, many people died standing in cues, some died as they couldn't get medicines, jobs were lost, businesses suffered! @MahilaCongress
#DemonetisationYaadRakhna
 https://t.co/oeYx5bxHWj"
neg,"A disability rights group has condemned Modiâ€™s remarks on dyslexia as disrespectful and insensitive. Dyslexia is a learning difficulty which can cause trouble with reading, writing, and spelling. It is not a marker of intelligence or creativity. https://t.co/F7IexGnsrt"
neg,"After coming to power BJP did nothing only attacked Muslims &amp; Dalits,  more than 30 people were killed on the name of cow, a person was forced to eat cow dung, a 8yr old was raped in J&amp;K in a temple Modi bhakts &amp; Sangh supported the perpetrators: Akbaruddin Owaisi. @asadowaisi"
neg,"MAMATA is a lying shameless bitch.  She has bought all the lumpens of Waste Bengal as her goons, made the Police force a bunch of cowards with no dignity.   Recent Civic Police beatings on BJP members were done by her Muslim Police followers. Bengal Civic Police is a curse. https://t.co/7Ft2kVNF0a"
pos,"Modi haters have constipation since may 2014 that still not cured even after asking for peace prize for Imran khan.
#LiberalismIsAMentalDisorder"
pos,I hope BJP/RSS leaders will not make any idiotic statement. The election is in the bag. All you have to do - focus on the core message - Strong Leadership and smart election management. Please no Hindu Muslim cow or anything....PLEASE
neg,"India missed 'golden opportunity' to resolve Kashmir dispute in 1971 war: PM Modi
https://t.co/i8ynogzY14

via NaMo App https://t.co/unLmeBE7vt"
pos,"Energy efficient lights reaches every village under PM @narendramodi jiâ€™s visionary UJALA scheme. 

Now India, no longer lives in darkness.
#ModiHainTohMumkinHain
#PhirEkBaarModiSarkar https://t.co/r8t765ZE2Q"
pos,https://t.co/7ryluNaeY8 check the language of BJP spokesperson. What a party and what a party worker
neg,The only thing that India will miss once @narendramodi is relieved of his duties as PM is a grand villain who can sabotage all the institutions and hold the country to ransom.
pos,Request PM @narendramodi ji @nsitharaman ji to speed up 5th generation Advanced multirole combat aircraft and make sure it's production is faster unlike Tejas so that India meets 45 squadrons strength. Also industrialists like @anandmahindra @gautam_adani @RNTata2000 must help
neg,"Well @smritiirani ji, are you sending Bangles to PM Modi. 

ðŸ‘‰ Between 2014 &amp; 2018, terrorist incidents in J&amp;K saw a rise of 176%
ðŸ‘‰ In last 5 years, J&amp;K saw 93% rise in death of security personnel
ðŸ‘‰18 Major terrorist Attacks have taken place under Modi Govt"
neg,"Isn't it the biggest tragedy of Ind that apprehensions are being cast on the integrity of this man just bcoz he has made life of corrupts miserable?  

#BharatBacksModi #NorthEastForModi #TNWelcomesModi https://t.co/kIMIIKJ3B3"
neg,"So hero of Indian secular cheerleaders-Imran Khan wants to kill Modi. Listen what Khan's closest Pak Minister Sheikh Rashid says-\Pak must do first strike and kill the bast*rd (=Modi).\"" @HMOIndia @SushmaSwaraj @narendramodi Hope you are aware. Punish Jihadis before they harm us. https://t.co/gV0SNNh9t0"""
pos,"Delhi votes this Sunday! And I'm ready to support GoT (Government of Trust) @narendramodi !
Thanks for making this one @TShirtBhaiya @TajinderBagga https://t.co/YQ1Cy1cBb3"
neg,Disappointed by the lack of Modi erotica in your internet porn? Itâ€™s begun. https://t.co/bMbB7xzT2Z
pos,"Supporters of @INCIndia and @RahulGandhi.

They are proud that there is à¤–à¥Œà¤« of conversion in Hindus.

Hence why supporting @INCIndia is supporting à¤—à¤à¤µà¤¾-à¤-à¤¹à¤¿à¤‚à¤¦.
Hence why I support BJP and HINDUTWA.
I am sure Hindurashtra will be far better than ISIS battleground.
RT if you agree https://t.co/6CzDAQkwbs"
pos,"For the tremendous fight RG, PG, and the Congress Party have put up, I AM PROUD, BEYOND PROUD of them..
Pitted against the whole Govt machinery, no help from EC, Supreme Court, servile Security and police agencies, undaunted, courageously they slammed into BJP and Modi and Shah."
pos,"@OmarAbdullah Yes, n ppl must recognise @narendramodi n @AmitShah r not apologetic on trying 2 win elections,de know Political parties r formed 2 win https://t.co/H8izWxlGTB work hard,do campaigns n ensure each booth level mgmt. dat's da difference btn Vajpayee's BJP strategy n now."
neg,"Goons of SP/BSP beating innocent people just bcz they voted BJP.

Samajwadi Journalists will FLATly refuse to criticize goons of Akhilesh/Mayawati. https://t.co/cx4UXBkMH5"
neg,The Indian government drops a bombshell in the Supreme Court by telling that the important papers of Rafale jets deal were stolen &amp; are missing &amp; fire in Indian Air Force office today is dubious. Narendra Modi lying through his teeth &amp; blatantly manipulating facts before the SC.
neg,"More grim stories on how PM Modi's #StartUpIndia is being killed by #AngelTax extortionists despite specific assurances and commitments given by the PM and his Ministers. So who's behind this brutalising of startups? @PiyushGoyal @sureshpprabhu 
https://t.co/XwXfbgJlTY"
neg,"The BJP is the greatest evil, in that case. Even BJP voters know that, which is exactly why they vote for the nastiest party in India. https://t.co/RLv0hoeELm"
neg,BBC News - Narendra Modi v Imran Khan: Who won the war of perception? https://t.co/SDpbkNwalT
neg,"And that very Indian State just summoned @TwitterIndia to complain about \rightwing\"" content being censored and discriminated against. Are they upset about our reporting extremist Hindutva/ Modi/ cyber army trolls who threaten us with rape and beheading??? @HerNameIs_Bea https://t.co/v1ZmQkedbT"""
pos,"Very proud of #IndianArmy 
#India rocks
Thanks @narendramodi @PMOIndia https://t.co/SS3I90h7Rx"
neg,"Modi mocks democracy, as he fails to explainðŸ‘‡ how every single \Malfunctioning\"" EVM, invariably transfers votes of other parties to BJP."
neg,"@free_thinker Home grown terror due to ridiculous handling by Modi government plus intelligence,security failure led to #Pulwama . Cannot expose for want of packets."
pos,"ðŸ˜‚ðŸ˜‚ðŸ˜‚ \I hope to God, that is not the case\"" a maniac says, about Stormy Daniels legal NDA agreement. I don't know who it is because the camera won't show them. https://t.co/LGiRz8Yxq5"""
neg,"#NewsAlert | Mamata didi is fighting hard to reach 10 seats, she has lost her control: PM @narendramodi

#ElectionsWithNews18 https://t.co/LF1GXIcsRK"
pos,"Dear @narendramodi ji , Warm welcome and congratulations on Etah-Kasganj Lok Sabha constituency. Dial 9345014501 to listen to Modi's address live..   à¥¤ #IndiaWantsModiAgain https://t.co/wN9lYqu8BY"
pos,"No wonder why anti and bubbly (@sagarikaghose ) are so busy giving credit to Pay PM for #Abhinandancomingback because after India's strike on Pak @narendramodi has gain a lot credibility. 
#AbhinandanDiwas #Abhinandan https://t.co/0DIWTxRF8T"
pos,PM Modi Becomes First Indian To Receive Seoul Peace Prize; To Donate Total  Prize Money To Namami Gange https://t.co/5OM4dt7I07 via @swarajyamag
neg,"We need a BJP Govt in ðŸ‡®ðŸ‡³ just bcoz of the #SriLankaBlast

Still, some people will not find any religion in terrorism &amp; most unfortunately Congress is terror friendly, soon they'll declare that what happened is due to Hindu terror. It's Islamic terror against Kafirs across the ðŸŒŽ https://t.co/OpUK13kMXD"
neg,"@aartic02 Always Modiji &amp; BJP.
No incompetents, No Dynasts, No Duffers"
neg,"#Pakistan Terrorists have surrounded US Forces  in #Afghanistan, Heavy Battle is going on. 
ISI &amp; @OfficialDGISPR have planned major Terrorists attacks in their own Country for Sympathy from World , Blame #India  &amp; #Modi for this &amp; play Victim Card.
https://t.co/HGJVBYHvYW"
pos,"Modi government is committed to 
saving girl child &amp; promoting their 
well bein
#MaduraiThanksModi"
neg,"Did #Nehru steal the PM's post frm Sardar Patel? Did he call Bose a war criminal? Watch @ShashiTharoor bust these common myths&amp; several others that have been spread by BJP's fake news factory https://t.co/lyULbcSSFC
 @WhatsApp should not be a medium2circulate wrong information"
pos,"I do fear for PM @narendramodi like every time he gets out of the car, when Pappu hugged him, when he drinks water from open glass, speaks without bullet proof glass at red fort etc etc
His enemies are many however he is loved  by millions and is protected by our blessings. ðŸ™ðŸ‡®ðŸ‡³"
neg,"Modi is a political parasite, exploiting a just-released prisoner of war who has been through a traumatic experience. But of course Sanghis, jingoists, and asshole bhakts donâ€™t really give a shit for Wng Cmdr Varthamanâ€™s well-being. They are happy using him for the Ram Mandir"
pos,Dear @RahulGandhi check this out. Your tag line of Chor is being taken to a different level. Yes Mr Modi is Chor. Coz he stole away problems of poor. Enjoy your Sunday https://t.co/Dpmzd0veBp
neg,"Indian media to piliticians : 

Where 300 terrorist  were killed??

Answer : In MODI'S Dream !! ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
#CowardModiSpreadingLies https://t.co/pZKtNH4QAx"
pos,"Congratulations @rsprasad ji for BJP candidacy, loksabha seat Patna sahib, have lot of expectations from you, keep doing good work...All the best for upcoming election!
#PhirEkBaarModiSarkar ðŸ‡®ðŸ‡³"
pos,"Salute you all brave supporters of BJP in Bengal- you are fighting a battle that is not only making us feel proud of u, but also gives us hope that #BengalRising is a reality now!"
pos,Oh.. thank you God.. thank you. You always come for rescue at the right time. Thank you for bringing #manishankaraiyar back into the ring. Now BJP victory confirmed. https://t.co/7T9JrB4WXH
pos,"Several leaders and supporters of the Bharatiya Janata Party (BJP) on Tuesday held street protest in Srinagar to demand security to all its workers in the Valley 
https://t.co/hF4yGyVPqB"
neg,"\Hitler Would Have Committed Suicide Seeing Modi's Activities\"" Mamata Banerjee "
