label,tweet
1.00,"First they ignore you,then they laugh at you, then they fight you, then you win. ~Mahatma Gandhi.            Send poetic thoughts to #orjay 1398:   \\""Strength in Submission\""\""   ~dr.rj."""
0.00,"@PartyVillage017 I just have one dissent. It was best plane of it's time. Lots of countries bought it. Kick back part for Congress is true.
Retro fitting by incompetent HAL ruined migs. Hence lots of accidents like recent mirage 2000. Plane lost landing gear while taking off. I blame congress,HAL"
1.00,"Texas county fighting back after Freedom From Religion  demands crosses be removed from  local courthouse

What about this? Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof

✝️Keep Crosses✝️   
 https://t.co/OA8AG9mhjH"
0.00,"@realDonaldTrump IlIegals have more rights than US Citizens. 

Congress scares the hell out of me."
1.00,"See, how the youth is favouring Congress for the upcoming elections. Youth have lot of faith in Rahul Gandhi's leadership 😜. One of the best Videos I have come across. Don't miss it 😀 https://t.co/luimEots5b"
1.00,@realDonaldTrump @Varneyco Get that bigot out of Congress. She has security clearance and she's a clear and present danger.
1.00,"Love the Democratic women of Congress! @TeamPelosi 
https://t.co/aeluYP1qAS"
0.00,Is PAPPU&amp;FEKU jointly planning some thing dirty with EVMs?. If such is the case PAPPU will get the credit for destroying India.
0.00,"This is how @SenFeinstein reacted to children asking her to support the #GreenNewDeal resolution -- with smugness + disrespect.

This is a fight for our generation's survival. Her reaction is why young people desperately want new leadership in Congress. https://t.co/0zAkaxruMI"
0.00,"The First Amendment protects you from Congress passing laws restricting rights to speech, religion, press, etc. It doesn’t protect one choosing to be a douchebag. Private venues and citizens do not have to put up with your stupid ass being an intolerant asshole."
1.00,"Sir, He is following his family tradition by making false commitment to bag votes.
1971-Garibi Hatao-Indiraji
1989-Again Garibi Hatao-Rajivji
2019-When Poor people got true respect from Modiji &amp; ready to remove fake @INCIndia
Then Again Garibi hatao from Rahul ji
#RahulKaJumla https://t.co/8ZXXVT4Meu"
0.00,@bainjal @ndtv @RahulGandhi Congress have been inviting troubles with total disregard to a strategy for their campaign... not sure they have any strategy. Their spokespersons are just dishonest hypocritical  perfected the art of filibustering  alone without substance???
1.00,South Mumbai Mahila Congress' Women's Day celebrations today were a huge success! I continue to be inspired by the thousands of Mahila Congress karyakartas who work tirelessly to ensure that the Congress reaches every household across India. https://t.co/p17QYtPp9z
0.00,"Rahul Gandhi Laser Sniper security Threat!!!

Do not take it lightly as Amrita shows how serious it is. https://t.co/aKBCchfHsx"
1.00,"Bhakt life🔜

2014- RG is pappu

2015-rg is fun

2016- RG is serious

2017-rg is mature

2018-rg is election champion

2019- PM Rahul Gandhi ji,sir,I want a job,I gave u vote,so pls give me a JOB

Moral-be patience,they will critise u ,fight u,torture u
Finally truth will win"
0.00,"Yes brother...I endorse your truth.

#SikhRiots.. thousands raped maimed and murdered.
#Genocide
#RajivJi
#HardCoreCriminal.

You are the only person in Congress who speaks truth...Baki SAB jhoote.

Don't worry..jhoote bole kauva Kaate.😁 https://t.co/A9ch2wyRx4"
0.00,"@realDonaldTrump WITCH HUNT?

LYING TO FBI &amp; CONGRESS
TAX EVASION
WITNESS TAMPERING
RUSSIAN INFLUENCE
OBSTRUCTION OF JUSTICE
MONEY LAUNDERING
BANK FRAUD

Crooked Flynn
Crooked Manafort
Crooked Papadopoulos
Crooked Gates
Crooked van der Zwaan
Crooked Cohen
Crooked Stone

CROOKED PRESIDENT!"
0.00,"Yes, The @BJP4India made a mistake in leaving terrorist Hafiz.
At that time,
Brave @INCIndia would never have left Hafiz, even if all the passengers were killed by the terrorists. 
Correct Mr.@RahulGandhi?🤣

Mr.@RahulGandhi,
Do you understand the meaning of the All Party Meet?🤔"
1.00,"With Bolton threatening Iran and hyping intelligence, Congress should make clear that this Administration has no legal basis to use force against Iran without congressional authorization."
1.00,"A day at school went dark in minutes for innocent kids who didn't deserve to die on a day that was meant for friendship &amp; love

If Congress would've done something after Columbine shooting in 1999, Parkland kids would be celebrating Valentine's 2019 with peers, not mourned by ALL"
0.00,"There should not be apology from ANY govt.

Take a note Congress failed all attacks, pinned them wrongly on RSS and never appologized rather Rahul Gandhi was partying after 26/11.

We want action and other measures to thwart such attacks. Modi has an iron hand for such terrorists https://t.co/6DtaemvWzJ"
0.00,Shame on @INCIndia #shameoncongress https://t.co/fx7Oh5Y0jR
1.00,"@DrGPradhan @ghulamnazad @INCIndia Inspector Tukaram Ombale was and is the real hero... he caught armed to the teeth Ajmal Kasab alive, bare handed... he should have been awarded Ashok Chakra with Bar... but our nation has a habit of deifying wrong ones n crediting unworthy conspirators with great deeds n awarding"
0.00,@SethAbramson When is Congress going to remember contempt of Congress charges?
0.00,@sundnce99 This is how sick and twisted these personalities are - this is what gets into the congress now - not strong people - intelligent people - people who are leaders and honest patriots - people who are low energy and can not think only repeat bullshit! #StopThisCriminalBehavior
0.00,"NO!!! Expell this liar from Congress!!!

Adam Schiff urged to step down by GOP members on House Intelligence Committee

https://t.co/ZaqWzZj8Fh"
0.00,Get out of Congress you violent racist son of a B***H https://t.co/mDRdehVkjO
1.00,"my thanks to the Gandhi family &amp; Congress party for giving me the opportunity to fight this battle. The massive turnout to welcome Poonam was indeed extremely overwhelming &amp; encouraging. SP-BSP Zindabad. Jai Hind!
#Elections2019"
1.00,"of course #hitler lovers will try to find positives in their fake heroes !!! 

and try to divert that they lacked leadership to fight #gandhi directly 

#godse was is and will always be a cowards and a #terrorist just like sorry expert #Savarkar https://t.co/6SHc92xUUI"
0.00,"What’s wrong with Congress? Everything, going by how well-prepared it is for elections - 

RaGa has managed headlines but his party has no clarity on alliances, no plan except Modi-baiting &amp; no org preparedness
#LokSabhaElections2019

https://t.co/reTYnwubPO via @ThePrintIndia"
1.00,"84 Sikh murders, Bhopal tragedy and how it was handled, Shah Bano, IPKF misadventure, opening the lock in Ayodhya, 1987 J&amp;K elections, the highlight reel of Rajiv Gandhi’s tenure as PM...

Debate on comment on a person long dead is fine but how was he a good PM, forget great."
0.00,"The treachery of traitor G lasted for more than 4 decades,  in which Congress came to a state of no redemption whatsoever.  G not only appeased Muslims but also did absolutely unacceptable things like reading Q verses in temples.  I would say his death came late."
0.00,"Unless Congress acts, aid to sick 9/11 survivors will be slashed by 50 to 70 percent, a national disgrace https://t.co/n9um2q9BXq"
1.00,@thewire_in this online portal is doing really best job for pakistan.rahul ji must pay his installment of this month immediately . great portal against @narendramodi and @BJP4India . i will recommend this channel to imran khan ji also . this is best anti modi channel. @aashi_2m @ssingapuri .
0.00,"@PattyMurray Congress regards vaccines as “unavoidably unsafe,” which is why the government removed financial liability from pharma for vaccine injury, inc. death. Liability-free, inadequate safety testing, manufactured by convicted felons? STOP attacking our children."
1.00,"Speaker: congratulations on being the first person in history to testify in front of Congress after being convicted of lying. 

Cohen: Thank you

😂😂😂😂😂 Cohen is ready to go to prison"
1.00,"@tehseenp @ECISVEEP @SpokespersonECI Ask election commission to stop Putin from giving awards in midst of elections.

Why don't u ask Pappu to stop on Rafael since its a national security issue."
0.00,"Modi's 'Corrupt No 1' remark on Rajiv Gandhi, a martyr who sacrificed his life for country's unity &amp; integrity at the hands of terrorists exposes his meanness reflecting his frustration as he realises of losing the PMO &amp; he doesn't deserve to be a PM of a great nation like India."
0.00,"@IlhanMN Thank you, MN for putting a terrorist in our Congress."
1.00,"Last time Kejriwal was super confident of winning Varanasi, but got a solid kick on his backside from voters. It's Priyanka's turn this time. https://t.co/T3eSD3OWHi"
0.00,"Another brutal act by CPM. Two youth congress followers in peria, Kasarkode district were hacked to death by CPM. Highly deplorable and deeply anguished by this cowardness of vultures. @ThanthiTV @news7tamil @PTTVOnlineNews @polimernews #CPMTerror #RIPKripesh #RIPSarath"
1.00,@RahulGandhi I love Congress
1.00,"....have been nominated to be the ED during the congress...

...with great pleasure, i accepted the offer...now officially ED during the congress....

NB: please not EDamin...but Event Director.."
1.00,"I respect Modi ji...no fear of the evil congress...we r truly blessed to have him as our PM ....Greatest time to be alive and an indian..

Modi 2019✌✌✌"
1.00,"#WeWantChowkidar we want peace, harmony and d most important... safety of our army which is possible with Modi ji only because a party(Congress) which gives respect to d Terrorists can't keep my nation safe so VOTE FOR NAMO ✌️

\Pramod Sawant\"""
1.00,"\We know it was an honest mistake, but even honest mistakes must be corrected. Families should not have to suffer because Congress erred when drafting this reform.\"" @KevinARing #FirstStepAct #cjreform https://t.co/qav0G0aY3p"""
1.00,"India is a management of contradictions. Within it, there is order and chaos; there is unity and diversity. Our special strength is our ability to manage this: Congress President @RahulGandhi 

#RahulTakingIndiaForward https://t.co/f5T8egsNZG"
1.00,"It's funny &amp; very inspiring at the same time. In this charged up atmosphere got some moments of laughs,it should be welcome. Do you not believe in Gandhi &amp; hafees Saeed at the same time.  Support Freedom of speech &amp; be tolerant. That poor fellow is misguided youth 😁 https://t.co/jzdxnNbnf0"
0.00,"If Don Jr. was too stupid to know meeting with the Russians was bad, then why did he lie about it under oath to Congress, also a felony."
1.00,Tell Congress: No uranium mining in the Grand Canyon. Support @RepRaulGrijalva's Grand Canyon Centennial Protection Act. Sign the petition: https://t.co/mCgr1BI7Ry via @CREDOMobile
1.00,"#VAWA should protect every survivor, including Native, LGBTQ+, stalking victims, and those experiencing housing crises. Tell Congress: https://t.co/yU50to6pfN #VAWA4ALL"
0.00,"Why of course, heck yeah! I was mistaken in that I thought it was ILLEGAL for these people to have lied to Congress in the first place. If we need a law to enforce testifying truthfully to Congress, get it! https://t.co/Z8bduvQfZv"
1.00,"#Congress made a promise -- Americans who provide over a decade of #publicservice will have their #studentloans forgiven. That promise is being broken.

https://t.co/NqHPZlia6b"
1.00,"“Pragmatic” means he won’t fight the billions of profit in the insurance, healthcare, and drug industries. “Given the congress that we have” is the go-to excuse for not threatening the billions of profit the rich would lose. https://t.co/ITO9GNo9dE"
1.00,"Rahul name parsons are dumbo except Rahul Dravid!

In politics we've great one!
In acting we've Rahul Bose!
And in cricket Rahul explain itself!

Rahul is a champion, loving guy, great sportsman only in @karanjohar's film!
#KoffeeWithKaran"
0.00,"Modi directed the IAF to cross the LOC, drop a bomb and kill CONGRESS for next five years."
1.00,"I never believed in EVM malfunction but now I know why TRS won this huge in TG. Because of those 28 lakh votes, they deleted they could win this huge. @INCIndia failed in electioneering. Now for MP elections they have to concentrate on getting back those votes."
1.00,Congress right now is a joke https://t.co/2Q99YiqRNj
1.00,"Congress has witnessed positive changes under the able guidance of our chairperson Smt. Sonia Gandhi. May she continue to inspire us with her vision for a better India. Best wishes to her on filing nominations from Rae Bareli!

#SoniaGandhiRaeBareli https://t.co/GMxPi6cLx5"
1.00,Every commentator in Pakistan is praying for Modi to lose elections and for Congress to win. https://t.co/qGWDsQJHJw
0.00,"@CREWcrew If you draw a gun, be prepared to shoot. Congress needs  to shoot, i.e., enforce the law which gives them the authority to throw Minuchin in the slammer."
1.00,"Congress friendly journalist doxxes Sapna Chaudhary after she refutes the fake news about her joining the Congress party

https://t.co/i7LlrfybGe

#SapnaChoudhary #Congress"
1.00,"The full force of the Congress party, its workers and the people of Nandapur, #Pottangi assembly constituency, #Koraput Thank You all for this support, love &amp; affection. #BikeRally #AasuchiCongress https://t.co/qzFSfuyXEK"
1.00,"Let's pray for all the truth-tellers out there... for folks who are willing to stand before congress and admit that they've been involved in scandals. 
Let's pray for God's justice and peace to reign for the sake of the common good."
1.00,@vikasbha @INCIndia RPN Singh One of the few gentleman left in Congress. Hope @soniandtv approve his desire to join. Wish him luck
0.00,"Nathuram Godse was a product of RSS &amp; he assassinated Mahatma Gandhi. He was a terrorist. He doesn't represent Hinduism. Gandhi represents Hinduism. No religion preaches terrorism. It's the people who use violence under garb of religion who are terrorists!
https://t.co/W1opl7rlHG"
0.00,@vasudevan_k Congress has cancelled all meets. Today and tomorrow. This is just sad
0.00,"@qanon76 Watch out for Congress woman from Minn.
She just tweeted a terrorist favorite."
0.00,Heights of hatred against PM Modi! 75-year-old PM Modi fan dies after he was brutally attacked by DMK-Congress supporter https://t.co/LSbz1VhPV5 via @postcard_news
1.00,"Many of her followers are supporting her vehemently.

But this girl looks like a loser. 

Almost similar case like Rahul Gandhi so much support but not willing to lead👎😜"
0.00,"Or otherwise Nathuram Godse must be spared bcz he had killed just one person whom he thought destroying India unlike Rajiv Gandhi, who led killing of thousands of innocents and saved killer of thousands of Bhopal tragedy. https://t.co/8at9Es5w6Q"
1.00,Mahatma Gandhi was 100% right who wanted to bury the Congress Party once and for all. After plundering the wealth of the nation by the Congress Party now the love between Congress and Pakistan is causing colossal damage to India. https://t.co/PhErn9zKTc
0.00,Opposition parties led by Rahul Gandhi have come out in open in favour of Pakistani by criticising government by equating the strike yesterday “as politics”. Pak Forein Minister is gleefully quoting him to serve propaganda of our enemy. Has Rahul gone insane? He must be jailed.
0.00,"You have wrong information that Digvijay Singh used the term 'Hindu terrorism'. I have always used the term 'Sanghi terrorism.' No terror activity can be defined on the basis of religion. No religion can be a supporter of terrorism: Digvijay Singh, Congress in MP https://t.co/ftCfsa5rga"
1.00,"Congress can’t get together to work on border security. 

70,000 poor people died of opioids. Nothing. 

Freshman congresswoman tweets that some donors don’t have the best interests of Americans in mind? All 435 members present and ready to vote in lock-step"
0.00,"After seeing all these things, I feel I was wrong. Rahul Gandhi is not only funny but he is dangerous to country https://t.co/96BCyIo66R"
0.00,"When Modi personally attack RG, Nehru, Sonia and Gandhi family it's political for media. When RG politically attack Modi, it's personal attack for media."
1.00,"Congress Blasts Labor Secretary 4 Pedophile “On the Loose!” https://t.co/tVDcEvRxgn 
Epstein got unbelievable special treatment! Like the special treatment Kim Foxx gave Smollett 4 a hoaxed hate crime he committed on HIMSELF.  2 laws, 1 4 the elite, 1 for the rest of us."
0.00,"@PChidambaram_IN Congress inability to stitch alliance in Delhi , Punjab and UP is sheer stupidity."
0.00,"@nancylee2016 @cobb_p @AOC We hate your policies, we hate your rhetoric! We hate you want control over our money, lives and family! We want to make our own decisions and have jobs to take care of ourselves! You should not be in Congress and I hope your supporters abandon YOU and YOUR TERRIBLE POLICIES! 🇺🇸"
0.00,Seriously .. Even the World War I &amp; II were fought during @INCIndia https://t.co/Fx94zJyUaz
0.00,@ajitbhinder @ManyaPande He was not given Ashok Chakra because Brave Tukaram spoiled the congress conspiracy of hindu terror.
0.00,@realDonaldTrump Stop threatening our Congress using Children as pawns!
1.00,Mulayam in past admitted to Prabhu Chawla that SP transferred votes and helped Rahul Gandhi win Amethi in 2014. Otherwise his defeat was certain against @smritiirani https://t.co/F0fCZ2yG28
0.00,"@IlhanMN accused people in Congress of taking money from lobbyists to protect Israel from criticism.

@chuckschumer took money from lobbyists and acted to make boycotting Israel illegal.

One of these people owes us an apology."
0.00,"@charliekirk11 crooked hillary lied to Congress! comey lied, brennan lied, mccabe lied, strzok lied, rosenstein lied, clapper lied, ... why aren’t they too getting a pair of Federal Penitentiary Orange Jumpsuits?!! https://t.co/2oy6PIg7xX"
1.00,"So congress is Pakistan’s hawaala company. Congress buys people like Sardesai couple on behalf of Pakistan

 Secondly, NO WE ARE NOT AFRAID OF PAKISTAN ‘s NUCLEAR THREATS. BECAUSE WE TRUST OUR PM, OUR ARMED FORCES AND OUR INTELLIGENCE
Period. https://t.co/eMX4Br3vEi"
1.00,"@smritiirani @MrsGandhi It will be the biggest embarrassment for #RahulGandhi if he will lose election from #Amethi.
Congratulations Smriti Ji, You won the election without fighting. 👍😂 #BhaagRahulBhaag 
@INCIndia @RahulGandhi"
0.00,"@on_the_gulf_2 @smalltownandrew @realDonaldTrump Not a lot of lynchings. By the way lynchings are illegal, considered murder if someone dies and attempted murder if they live and carry severe penalties. So why would Congress waste our taxes and their time. 🤔!"
0.00,"Pragya Thakur, like Gandhi ji's killer Godse, is a terrorist inspired by hatred for Muslims. Gandhi ji became a martyr for the cause of Hindu-Muslim unity. Question is - why does Modi call Godse-inspired Pragya a 'symbol'? Why isn't Gandhi-inspired Hemant Karkare his icon? https://t.co/KDQ4TD00Rt"
0.00,Menaka Gandhi is a disgrace. https://t.co/twzNKSkJOd
0.00,"This is islamophobic, it's incitement, and it's going to trigger violence against a Member of Congress and those who share her faith. 

I'm not happy with some of @IlhanMN's comments, but they are disagreements that can be addressed civilly. Shame on you, @nypost. https://t.co/NCWBpnBuNm"
0.00,"#AirStrikeSecretReport 
#CongInsultsMartyrs 

Big shame on Halkat chacha @digvijaya_28  who says Pulwama attack was an accident. 

Was attack on Indira Gandhi &amp; Rajiv Gandhi was also an accident ? https://t.co/0cnR084pRt"
0.00,"As Congress outlines the FY2020 budget, now is a critical time to #Advocate4kids. Vulnerable children are all-too-often victims of traumatic experiences, which if unaddressed can lead to substantial lifelong challenges, including health risks and lower life expectancy."
1.00,"Thanks @RahulGandhi . Thanks for igniting the hate of millions like me,towards Congress with his lies. Today,I am as angry,as much I was in '14.Had he not angered us,we would've just voted for Namo.But now,we'll go extra mile &amp; convince others to vote for Modi.
#RafaleCAGReport"
1.00,"@Sydusm @Peyrillathavan @divyaspandana True. Congress was literally created to kill any rebellion against them, as a tool for raising a group of powerful Indians who will always be loyal to British. You have rightly pointed this out."
1.00,"Happy #InternationalWomensDay from the #NatSecSquad of the 116th Congress! And thank you to my friends &amp; colleagues @RepSherrill, @RepHoulahan, and @RepSlotkin. Your support is invaluable. https://t.co/2zyuBifgE0"
1.00,What is the proof of Gandhi surname for @RahulGandhi 😂
0.00,"In complete, unconditional solidarity with Priyanka Sharma, the BJYM convener arrested for mocking CM Mamata Banerjee. 
https://t.co/23GiLNXGoc"
0.00,"@CNNnews18 @RahulGandhi @rsprasad Mr Resignation Prasad , it's Rahul Gandhi talking &amp; working for poor , farmer's , youth .
You people have fooled public by giving jumlas"
0.00,Of course #JohnBolton takes bribes to go to war. Just like #Congress takes bribes from #Israel to fight their wars. #pathetic #TraitorTrump #Traitors https://t.co/MO6SiWo7Bo
0.00,DISGUSTING #HINDUPHOBIC COMMUNAL  PROPAGANDA by SHAMELESS @INCIndia  Villifying Hindus and Educated Indians who support PM @narendramodi I even saw Arnab Goswami Clip has been used by Congress to plug their hate filled agenda @republic Plz REPORT THIS HANDLE for spreading HATE https://t.co/PWB8kd0Our
0.00,Left wing violence. I am not surprised. Most are Naxal sympathizers. 👇A congress worker murdered by CPI-M goon. https://t.co/kOBQKqmgdw
0.00,"@ChouhanShivraj #DreadfulTargetsOnHinduSaints exposed now, as all the accused of Samjhauta Blast case got acquitted including Swami Aseemanand ji.

The then Congress Govt policies of proving Saffron Terrorism has failed! 
https://t.co/KY0car846V"
0.00,The worst anti-Semite in Congress https://t.co/8lBeGjxlrs
1.00,"#AnushkaShetty Sported Taking Selfie with a fan at Rajiv Gandhi International airport in Hyderabad.
So Beautiful and Pretty 😍❤
#LadySuperStarAnushkaShetty
#LadySuperStar

Pic credit to - @SreeMukhigoud15 https://t.co/2N32jXILWA"
1.00,"Shocked that the Congress could treat a loyal soldier @priyankac19 like this. It would’ve taken a LOT to push her over like this, because she’s not prone to impulsive decisions. Vile campaign casting aspersions on her. https://t.co/IKNoNqSY6z"
0.00,"@DanScavino Nadler is wrong. We have seen repeated leaks from a Congress whose sole goal has been to impeach or indict a sitting president simply because they disagree with him, fo not like him or are insulted by him. There is no respect for truth, for innocents or our constitutional rights."
1.00,"Now the so called #Hindu Terror will turn into real nightmare for #Congress 
Thanks @BJP4India for giving an opportunity to her.

@AmitShah
@narendramodi
@SadhviPragyaS 

#SadhviPragya #SadhviVsDigvijaya #IndiaBoleModiDobara https://t.co/Rg8iTaLeHg"
0.00,"Godse killed Mahatma Gandhi in 1948.

Liberals: Hindutva Terrorism is spreading. NO ONE CAN STOP THEM

Several people have been killed in Kashmir by Islamic guys since 1947.

Liberals: Terrorism HAS NO Religion. Pray for peace 

#KamalHinduTerrorJibe
#HindusSoftTarget"
1.00,"@swamisaranamm Girl talks abt an scheme to help kids with dyslexia, a learning Disorder. 
Modi: Can this scheme help a 50 yr old child? 
(Everyone starts Laughing realizing its abt RahulGandhi)
Girl: Yes.
Modi: Well then, the mother of this child will be happy. (Sonia Gandhi)

Crowd laughs!"
0.00,"Adam Schiff is a discredited, third-rate conspiracy theorist who is trying to usher in a police-state through his abuses of power. Schiff is a disgrace to the Congress, and anyone who lays claim to him."
0.00,"Rahul is a greatest liar ever
He lied on Rafale. He lied abt late Manohar Parrikar.He lied abt French Pres.Holland.  
He lied about SC ST Act. 
And what not he lied!
Oxford Dictionaries calls out Pappu 'Modilie' bluff, confirms it as 'fake'
Rahul r u extra weight on this planet? https://t.co/jtHYefKgHr"
1.00,@OpIndia_com This too ..someone is surely having fun with congress 😂😂 https://t.co/mhyqUruUA9
0.00,"Brunei to punish gay sex &amp; adultery with death by stoning
—————
This is why Islam should NEVER be in USA or Congress

Quran says:
No freedom of religion
Islam or DEATH

“Those found guilty will be stoned to death &amp; will be \witnessed by group of Muslims.\"" https://t.co/pGZf8lwXZx"""
1.00,"Congratulations to SCCM and Editor in Chief Dr. Buchman on launching our new open access journal Critical Care Explorations at Congress #CCC48
https://t.co/inahoxFXSC @SCCM"
0.00,Illegal fake emergency. Congress must strike it down. https://t.co/XLc65WkXaW
0.00,Vadakara LYC protested against CPM for murdering 2 of our youth congress activists and marched to SP office demanding for Justice. @RahulGandhi @Allavaru @keshavyadaviyc @srinivasiyc @IYC @IYCKerala https://t.co/SVS9QZFauI
0.00,Earlier Sonia Gandhi cried for Batla Encounter Terrorist &amp; Now worries on 250- 300 JeM Terrorist ?? #ExposePakLovers https://t.co/m4NSqXi2K2
1.00,"#MyFirstVoteForModi
Youth will no longer be fooled by Congress's false promises. The first-time voters want a stable, committed &amp; corruption-free govt which only a visionary person can provide. They pledge their first vote to development. They pledge their vote to PM Modi!"
1.00,@emptywheel This is truly a thoughtful question. Doesn’t Miller need a chance to perjure himself before Congress?
1.00,Best wishes to all @INCIndia candidates . https://t.co/6TUtuXNHzj
0.00,"Nanga naach of Pappu @RahulGandhi attaining dangerous proportions. @ECISVEEP won't act. Dynasty is beyond their brief. Btw, worst adivasi massacre in recent memory happened in Nagpur 1994. 100s of Govaris killed in stampede caused by police firing. CM was Pawar then in Congress https://t.co/t4wASqvU91"
0.00,Leave it to Congress to debate the meaning of words that upset Zionists while funding them to murder children.
0.00,"Muzaffarnagar, Uttar Pradesh: Congress leader Nasimuddin Siddiqui’s supporters fight over biryani, 9 Congress workers arrested

https://t.co/SxfQvmltwu"
0.00,@monacharenEPPC @ktumulty I’m offended #GymJordan is a member of Congress. He should be investigated for failure to report abuse of wrestlers as a college coach at OSU.
0.00,"Indira Ghandy - Liberated East Pak 

Pakis - Killed her Son Sanjay Ghandy

ISI then used Khalistanis to kill her (Thanks to Blue Star)

Used #LTTE to kill Rajiv Ghandy (Thanks to IPKF)

Bar Dancer, Pappu and Bottle surrendered themselves and India tp survive. Such is @INCIndia 👌"
0.00,"@RahulGandhi If we analyse Rahul Gandhi’s two speeches on Rafale, they are based on a personal hatred for the Prime Minister emanating from envy. A failed student always hates the class topper.😁😁😁 https://t.co/YG0xzkKOBq"
1.00,"God has no religion. Gandhi 
Prove us wrong, lol.
Did Jesus ever say”create a religion that worships me as the son of God”?
We are ALL sons and daughters of God
The truth shall set us free!!!
God is Love, Light, Truth, Freedom, Peace, Joy, Knowledge, Everything!
Everything is God"
1.00,"Best liar/hate     - Narendra
Best Pro ppl        - Rahul 
Best To d point  - Priyanka
Best communal - Yogibist 
Best aggressive - Mamta
Best Punches.    - Kanhaiya
Best convinced. - RThakre
Best arrogance  -  Amit
Best Sarvdharmi- Pramod
Isn't it? 😁
#LokSabhaElections2019 https://t.co/b1ce1ke9tN"
0.00,“Our colleagues are not upset because you lied to Congress for the President. They are upset because you stopped lying to Congress for the President.” @RepRaskin - YASSS!!!
1.00,Pappu's innovative ideas will definitely land him a job at Kapil Sharma's show...🤣😂 https://t.co/opofYFj8xU
0.00,"So Congress and the Swamp RATS knew they were going to get caught at some point, and legislated their own non penalty.  WE NEED THIS REVERSED ASAP.  This is like asking the guilty prisoners what they want as a sentence.  Absolutely freaking insane. https://t.co/JtjfHARyFz"
1.00,Wish you a very happy birthday to our Senior Congress leader @ShashiTharoor. May almighty bless you with all the success &amp; happiness to your life. https://t.co/Xt2WcfC5yp
0.00,"Anti-Semitism has found its way to Congress in the form of extreme liberals like @Ilhan. This is unacceptable and she should be ashamed of her offensive remarks.
 
We must denounce all forms of racism, hate and discrimination, and protect and support our ally and friend – Israel."
0.00,Congress is putting out country in danger. The Wall should have been started already. The President is justified in calling this a crisis.
0.00,"#IndiaNewsManch: Hindu Terrorism or saffron terrorism is not a stand of Congress. May be someone's personal opinion
@bhupeshbaghel @DCindianews https://t.co/iiHPeF7mX5"
0.00,"@prakashpurohitl @Kaggal1 @ANI Pehle esko Thoko than all the problems will be sorted out, Siddhu has acted as per the instructions of Rahul Gandhi led congress party. He has obeyed the clear cut order of Rakul Gandhi. To hug with brutal kamar bajwa in Pakistan, this is the resultant of pulwama suicide attacks"
1.00,"Better life, better security, better jobs, better education, better healthcare-- that has to be the message of 'Hope' that India needs. Can @INCIndia articulate that message to the disheartened India in the next 15 days? @RahulGandhi @priyankagandhi"
0.00,@charliekirk11 @IlhanMN She should have been arrested for supporting Terrorists. Not elected to Congress.
0.00,We had 18 killed and 73 wounded in Somalia during 1993.  And now we elect them to Congress.  Fuck that shit.  This bitch needs deported. https://t.co/EZ2dUsAmni
1.00,"Heartiest Congratulations to @mukulsangma ji Candidate @INCIndia for 2-Tura Meghalaya Parliamentary Seat as he filed his nominations today. Wishing you all the very best Sir. God bless you. 
@INCMeghalaya @ShiraMiani https://t.co/DvuFmTjC1s"
1.00,"@IndianExpress Killing somebody is neither a solution nor a way of your success.
Have faith on the ideology, you follow. And sincerely act like a human to make this word heaven.
Rest you are reserving tickets of hell for your slef.
#kerala #heaven #hell #politics #Govt  #congress #attatck"
0.00,"I demand TERM LIMITS now, not later. \We the people\"" have witnessed enough of the madness that GREED has brought to our Congress and Senate. I am sick of the disgrace demon-🐀🐀 have displayed to the world. Enough is enough."
1.00,Welcome to @INCIndia @HardikPatel_ Ji https://t.co/9wruACL7gI
1.00,"Abhisar won't ask Rahul Gandhi why senior leaders of his party are insulting our soldiers. Instead he's worried about the electoral damage such statements would do to the Congress party.

That's called LOYALTY. https://t.co/KTXeCW4dDN"
0.00,@krassenstein A liar like yourself latching on to another liar who has been convicted of lying to Congress is the best thing to come out of the .@michaelcohen212 testilying before Congress. https://t.co/HPloIyM9ga
0.00,"Lying to congress is a felony, Mr Attorney General. https://t.co/VySLLqRQNl"
1.00,"I don't understand how he got to be celebrated and honoured with monuments in his name and statues, when Gandhi was clearly racist towards black people. Njani? https://t.co/xawRAUa7k9"
0.00,"Accusing #NarendraModi of lying about the Special Category Status (SCS) to #AndhraPradesh, #Congress President #RahulGandhi on Monday said the Prime Minister is left with no credibility."
1.00,"Doctor: Do you want the good news first, or the bad news? 

Rahul: Good news first please, doc!

Doctor: We're naming a disease after you

Rahul: Behosh 

🤣🤣
@RahulGandhi"
1.00,"Proud to fight for #NetNeutrality! When the internet is free and open, it fosters innovation that benefits not just a few, but all of us. Now Congress can restore protections using the #SaveTheInternet Act. Contact your lawmakers and ask them to support it!https://t.co/41ESlEXq5m"
1.00,"Gr8 news ! Fire brand young leader @HardikPatel_ joining Congress party under leadership of Congress President @RahulGandhi. 
I welcome him and wish him all success."
0.00,"This is PRECISELY what happens when you allow CAIR into Congress to shape resolutions so that “general hatred” is condemned and not exactly what this is, pure, vile, evil ANTISEMITISM!

@Ilhan @RashidaTlaib @lsarsour , these are the ones responsible for mainstreaming Jew hatred! https://t.co/KpqK0DoaKr"
1.00,"Where there is love there is life.
 Mahatma Gandhi #quote"
1.00,"@_pallavighosh Point No.4 is really good  Congress sending message 

If you can win by sending messages then Congress will win 600 out of 543 😜😜"
